Image Size,Split Size,HOG Params,Normalization Method,SVM Params,Train HOG Time,Validation HOG Time,Test HOG Time,Train Time,Test Time,HOG Accuracy,Test Accuracy
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.013961076736450195,0.0009975433349609375,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.03787088394165039,0.004992485046386719,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'linear', 'C': 1}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.011977910995483398,0.0009794235229492188,1.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'linear', 'C': 10}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.0059833526611328125,0.006982088088989258,1.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.21606826782226562,0.0019922256469726562,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.0069811344146728516,0.003989458084106445,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'linear', 'C': 1}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.047904253005981445,0.0009961128234863281,0.5,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'linear', 'C': 10}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.010123729705810547,0.0009918212890625,0.5,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.0065081119537353516,0.0069773197174072266,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (8, 8), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",1.4687256813049316,0.313063383102417,0.30602478981018066,0.00756382942199707,0.0015769004821777344,0.0,0.0
